experiment_dir,source_file,source_name,plate_id,time_hr,read_datetime,actual_temperature,excitation_emission,row_id,col_id,well_id,sample_label,treatment,shell_color,treatment_group,size_mm,weight_mg,is_blank,layout_status,duplicate_timepoint,value,delta_value,mean_blank_value,normalized_value
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T1.5.txt,plate-S-red-T1.5.txt,s-red,1.5,2026-03-30T12:09:38Z,23.7,"528/20,528/20",D,3,D3,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,3868,1357,382.25,10.1190320470896
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T2.0.txt,plate-S-red-T2.0.txt,s-red,2,2026-03-30T12:41:03Z,24,"528/20,528/20",D,3,D3,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,4799,931,413.5,11.605804111245465
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T0.0.txt,plate-S-red-T0.0.txt,s-red,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",D,4,D4,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,410,0,186.5,2.1983914209115283
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T0.5.txt,plate-S-red-T0.5.txt,s-red,0.5,2026-03-30T11:01:34Z,21.9,"528/20,528/20",D,4,D4,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,4263,3853,252,16.916666666666668
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T1.0.txt,plate-S-red-T1.0.txt,s-red,1,2026-03-30T11:36:04Z,23,"528/20,528/20",D,4,D4,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,6841,2578,332.5,20.574436090225564
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T1.5.txt,plate-S-red-T1.5.txt,s-red,1.5,2026-03-30T12:09:38Z,23.7,"528/20,528/20",D,4,D4,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,8188,1347,382.25,21.42053629823414
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T2.0.txt,plate-S-red-T2.0.txt,s-red,2,2026-03-30T12:41:03Z,24,"528/20,528/20",D,4,D4,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,8065,-123,413.5,19.504232164449817
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T0.0.txt,plate-S-red-T0.0.txt,s-red,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",D,5,D5,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,297,0,186.5,1.5924932975871313
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T0.5.txt,plate-S-red-T0.5.txt,s-red,0.5,2026-03-30T11:01:34Z,21.9,"528/20,528/20",D,5,D5,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,4351,4054,252,17.265873015873016
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T1.0.txt,plate-S-red-T1.0.txt,s-red,1,2026-03-30T11:36:04Z,23,"528/20,528/20",D,5,D5,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,7145,2794,332.5,21.48872180451128
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T1.5.txt,plate-S-red-T1.5.txt,s-red,1.5,2026-03-30T12:09:38Z,23.7,"528/20,528/20",D,5,D5,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,7945,800,382.25,20.78482668410726
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T2.0.txt,plate-S-red-T2.0.txt,s-red,2,2026-03-30T12:41:03Z,24,"528/20,528/20",D,5,D5,NA,selected,tweed,selected,NA,NA,FALSE,parsed_table,FALSE,8251,306,413.5,19.954050785973397
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T0.0.txt,plate-S-red-T0.0.txt,s-red,0,2026-03-30T10:25:23Z,20.8,"528/20,528/20",D,6,D6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,179,0,186.5,0.9597855227882037
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T0.5.txt,plate-S-red-T0.5.txt,s-red,0.5,2026-03-30T11:01:34Z,21.9,"528/20,528/20",D,6,D6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,178,-1,252,0.7063492063492064
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T1.0.txt,plate-S-red-T1.0.txt,s-red,1,2026-03-30T11:36:04Z,23,"528/20,528/20",D,6,D6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,165,-13,332.5,0.49624060150375937
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T1.5.txt,plate-S-red-T1.5.txt,s-red,1.5,2026-03-30T12:09:38Z,23.7,"528/20,528/20",D,6,D6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,142,-23,382.25,0.37148463047743624
20260330-clam-40C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260330-clam-40C-C-vs-S/plate-S-red-T2.0.txt,plate-S-red-T2.0.txt,s-red,2,2026-03-30T12:41:03Z,24,"528/20,528/20",D,6,D6,NA,NA,NA,NA,NA,NA,TRUE,parsed_table,FALSE,140,-2,413.5,0.3385731559854897
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.0.txt,plate-A-T0.0.txt,a,0,2026-03-31T08:46:59Z,23.7,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,280,0,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.5.txt,plate-A-T0.5.txt,a,0.5,2026-03-31T09:24:15Z,24.2,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1344,1064,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.0.txt,plate-A-T1.0.txt,a,1,2026-03-31T09:55:45Z,24.6,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2492,1148,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.5.txt,plate-A-T1.5.txt,a,1.5,2026-03-31T10:26:25Z,24.9,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,4126,1634,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T2.5.txt,plate-A-T2.5.txt,a,2.5,2026-03-31T11:29:49Z,25.3,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6346,2220,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.0.txt,plate-A-T3.0.txt,a,3,2026-03-31T12:02:50Z,25.4,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,7167,821,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.5.txt,plate-A-T3.5.txt,a,3.5,2026-03-31T12:34:56Z,25.5,"528/20,528/20",A,1,A1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,7677,510,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.0.txt,plate-A-T0.0.txt,a,0,2026-03-31T08:46:59Z,23.7,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,224,0,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.5.txt,plate-A-T0.5.txt,a,0.5,2026-03-31T09:24:15Z,24.2,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1217,993,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.0.txt,plate-A-T1.0.txt,a,1,2026-03-31T09:55:45Z,24.6,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1969,752,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.5.txt,plate-A-T1.5.txt,a,1.5,2026-03-31T10:26:25Z,24.9,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,3696,1727,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T2.5.txt,plate-A-T2.5.txt,a,2.5,2026-03-31T11:29:49Z,25.3,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6399,2703,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.0.txt,plate-A-T3.0.txt,a,3,2026-03-31T12:02:50Z,25.4,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,7188,789,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.5.txt,plate-A-T3.5.txt,a,3.5,2026-03-31T12:34:56Z,25.5,"528/20,528/20",A,2,A2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,7466,278,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.0.txt,plate-A-T0.0.txt,a,0,2026-03-31T08:46:59Z,23.7,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,241,0,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.5.txt,plate-A-T0.5.txt,a,0.5,2026-03-31T09:24:15Z,24.2,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1332,1091,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.0.txt,plate-A-T1.0.txt,a,1,2026-03-31T09:55:45Z,24.6,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2638,1306,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.5.txt,plate-A-T1.5.txt,a,1.5,2026-03-31T10:26:25Z,24.9,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,3207,569,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T2.5.txt,plate-A-T2.5.txt,a,2.5,2026-03-31T11:29:49Z,25.3,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,5385,2178,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.0.txt,plate-A-T3.0.txt,a,3,2026-03-31T12:02:50Z,25.4,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6998,1613,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.5.txt,plate-A-T3.5.txt,a,3.5,2026-03-31T12:34:56Z,25.5,"528/20,528/20",A,3,A3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,8785,1787,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.0.txt,plate-A-T0.0.txt,a,0,2026-03-31T08:46:59Z,23.7,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,219,0,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.5.txt,plate-A-T0.5.txt,a,0.5,2026-03-31T09:24:15Z,24.2,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1047,828,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.0.txt,plate-A-T1.0.txt,a,1,2026-03-31T09:55:45Z,24.6,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2501,1454,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.5.txt,plate-A-T1.5.txt,a,1.5,2026-03-31T10:26:25Z,24.9,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2994,493,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T2.5.txt,plate-A-T2.5.txt,a,2.5,2026-03-31T11:29:49Z,25.3,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,5877,2883,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.0.txt,plate-A-T3.0.txt,a,3,2026-03-31T12:02:50Z,25.4,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,7499,1622,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.5.txt,plate-A-T3.5.txt,a,3.5,2026-03-31T12:34:56Z,25.5,"528/20,528/20",A,4,A4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,8597,1098,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.0.txt,plate-A-T0.0.txt,a,0,2026-03-31T08:46:59Z,23.7,"528/20,528/20",B,1,B1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,241,0,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.5.txt,plate-A-T0.5.txt,a,0.5,2026-03-31T09:24:15Z,24.2,"528/20,528/20",B,1,B1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1164,923,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.0.txt,plate-A-T1.0.txt,a,1,2026-03-31T09:55:45Z,24.6,"528/20,528/20",B,1,B1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1893,729,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.5.txt,plate-A-T1.5.txt,a,1.5,2026-03-31T10:26:25Z,24.9,"528/20,528/20",B,1,B1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2868,975,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T2.5.txt,plate-A-T2.5.txt,a,2.5,2026-03-31T11:29:49Z,25.3,"528/20,528/20",B,1,B1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,4260,1392,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.0.txt,plate-A-T3.0.txt,a,3,2026-03-31T12:02:50Z,25.4,"528/20,528/20",B,1,B1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,4848,588,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.5.txt,plate-A-T3.5.txt,a,3.5,2026-03-31T12:34:56Z,25.5,"528/20,528/20",B,1,B1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,5251,403,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.0.txt,plate-A-T0.0.txt,a,0,2026-03-31T08:46:59Z,23.7,"528/20,528/20",B,2,B2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,295,0,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.5.txt,plate-A-T0.5.txt,a,0.5,2026-03-31T09:24:15Z,24.2,"528/20,528/20",B,2,B2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2118,1823,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.0.txt,plate-A-T1.0.txt,a,1,2026-03-31T09:55:45Z,24.6,"528/20,528/20",B,2,B2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,4382,2264,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.5.txt,plate-A-T1.5.txt,a,1.5,2026-03-31T10:26:25Z,24.9,"528/20,528/20",B,2,B2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6912,2530,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T2.5.txt,plate-A-T2.5.txt,a,2.5,2026-03-31T11:29:49Z,25.3,"528/20,528/20",B,2,B2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,8886,1974,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.0.txt,plate-A-T3.0.txt,a,3,2026-03-31T12:02:50Z,25.4,"528/20,528/20",B,2,B2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9102,216,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.5.txt,plate-A-T3.5.txt,a,3.5,2026-03-31T12:34:56Z,25.5,"528/20,528/20",B,2,B2,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9205,103,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.0.txt,plate-A-T0.0.txt,a,0,2026-03-31T08:46:59Z,23.7,"528/20,528/20",B,3,B3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,255,0,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.5.txt,plate-A-T0.5.txt,a,0.5,2026-03-31T09:24:15Z,24.2,"528/20,528/20",B,3,B3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1752,1497,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.0.txt,plate-A-T1.0.txt,a,1,2026-03-31T09:55:45Z,24.6,"528/20,528/20",B,3,B3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,3323,1571,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.5.txt,plate-A-T1.5.txt,a,1.5,2026-03-31T10:26:25Z,24.9,"528/20,528/20",B,3,B3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,4929,1606,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T2.5.txt,plate-A-T2.5.txt,a,2.5,2026-03-31T11:29:49Z,25.3,"528/20,528/20",B,3,B3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,8715,3786,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.0.txt,plate-A-T3.0.txt,a,3,2026-03-31T12:02:50Z,25.4,"528/20,528/20",B,3,B3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,9939,1224,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.5.txt,plate-A-T3.5.txt,a,3.5,2026-03-31T12:34:56Z,25.5,"528/20,528/20",B,3,B3,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,10595,656,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.0.txt,plate-A-T0.0.txt,a,0,2026-03-31T08:46:59Z,23.7,"528/20,528/20",B,4,B4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,237,0,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.5.txt,plate-A-T0.5.txt,a,0.5,2026-03-31T09:24:15Z,24.2,"528/20,528/20",B,4,B4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,1434,1197,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.0.txt,plate-A-T1.0.txt,a,1,2026-03-31T09:55:45Z,24.6,"528/20,528/20",B,4,B4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,2788,1354,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T1.5.txt,plate-A-T1.5.txt,a,1.5,2026-03-31T10:26:25Z,24.9,"528/20,528/20",B,4,B4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,3984,1196,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T2.5.txt,plate-A-T2.5.txt,a,2.5,2026-03-31T11:29:49Z,25.3,"528/20,528/20",B,4,B4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,6732,2748,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.0.txt,plate-A-T3.0.txt,a,3,2026-03-31T12:02:50Z,25.4,"528/20,528/20",B,4,B4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,8009,1277,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T3.5.txt,plate-A-T3.5.txt,a,3.5,2026-03-31T12:34:56Z,25.5,"528/20,528/20",B,4,B4,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,8516,507,NA,NA
20260331-clam-36C-C-vs-S,/home/sam/gitrepos/RobertsLab/resazurin-assay-development/data/clam/20260331-clam-36C-C-vs-S/plate-A-T0.0.txt,plate-A-T0.0.txt,a,0,2026-03-31T08:46:59Z,23.7,"528/20,528/20",C,1,C1,NA,NA,NA,NA,NA,NA,FALSE,missing_or_unparsed,FALSE,285,0,NA,NA
