row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,family_id_group,sample_id_group,treatment_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_cm2_measurement,value_t0,fold_change,trace_id,mean_blank_fc,corrected_fc,metabolism_per_area_cm2_measurement
A,3,A3,2266,e,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.777,235,9.642553191489363,e_A3,1.0050761421319796,8.637477049357383,11.11644407896703
A,4,A4,2236,e,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.682,232,9.637931034482758,e_A4,1.0050761421319796,8.632854892350778,12.658145003446888
B,1,B1,3427,e,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.455,364,9.414835164835164,e_B1,1.0050761421319796,8.409759022703184,5.779903108387068
B,2,B2,1851,e,1,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.137,347,5.334293948126801,e_B2,1.0050761421319796,4.329217805994821,3.807579424797556
B,3,B3,2787,e,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.573,488,5.711065573770492,e_B3,1.0050761421319796,4.705989431638512,2.991728818587738
B,4,B4,1878,e,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.228,315,5.961904761904762,e_B4,1.0050761421319796,4.956828619772782,4.036505390694448
C,2,C2,1968,e,1,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.311,409,4.811735941320293,e_C2,1.0050761421319796,3.8066597991883135,2.9036306629964255
C,3,C3,1090,e,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.987,274,3.978102189781022,e_C3,1.0050761421319796,2.973026047649042,3.012184445439759
C,4,C4,4184,e,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.895,258,16.217054263565892,e_C4,1.0050761421319796,15.211978121433912,16.9966235993675
A,1,A1,5002,e,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.479,450,11.115555555555556,e_A1,1.015228426395939,10.100327129159616,6.829159654604203
A,2,A2,2539,e,1.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.184,292,8.695205479452055,e_A2,1.015228426395939,7.679977053056115,6.48646710562172
A,3,A3,2736,e,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.777,235,11.642553191489363,e_A3,1.015228426395939,10.627324765093423,13.677380650055886
A,4,A4,3875,e,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.682,232,16.70258620689655,e_A4,1.015228426395939,15.687357780500612,23.00199088049943
B,1,B1,7500,e,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.455,364,20.604395604395606,e_B1,1.015228426395939,19.589167177999666,13.46334513951867
B,2,B2,3031,e,1.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.137,347,8.734870317002882,e_B2,1.015228426395939,7.719641890606942,6.7894827533922095
B,3,B3,3638,e,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.573,488,7.454918032786885,e_B3,1.015228426395939,6.439689606390946,4.093890404571485
B,4,B4,4405,e,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.228,315,13.984126984126984,e_B4,1.015228426395939,12.968898557731045,10.5609923108559
C,2,C2,3043,e,1.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.311,409,7.440097799511002,e_C2,1.015228426395939,6.4248693731150635,4.9007394150381876
C,3,C3,2386,e,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.987,274,8.708029197080291,e_C3,1.015228426395939,7.692800770684352,7.794124387724774
C,4,C4,6268,e,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.895,258,24.294573643410853,e_C4,1.015228426395939,23.279345217014914,26.010441583256885
A,1,A1,7086,e,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.479,450,15.746666666666666,e_A1,1.0253807106598984,14.721285956006767,9.953540200139802
A,2,A2,4909,e,2.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.184,292,16.811643835616437,e_A2,1.0253807106598984,15.786263124956537,13.332992504186265
A,3,A3,4904,e,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.777,235,20.868085106382978,e_A3,1.0253807106598984,19.84270439572308,25.537586094881696
A,4,A4,5812,e,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.682,232,25.051724137931036,e_A4,1.0253807106598984,24.026343427271136,35.22924256198114
B,1,B1,10673,e,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.455,364,29.321428571428573,e_B1,1.0253807106598984,28.296047860768674,19.44745557441146
B,2,B2,5259,e,2.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.137,347,15.155619596541786,e_B2,1.0253807106598984,14.130238885881887,12.427650735164368
B,3,B3,7516,e,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.573,488,15.401639344262295,e_B3,1.0253807106598984,14.376258633602395,9.139388832550791
B,4,B4,7949,e,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.228,315,25.234920634920634,e_B4,1.0253807106598984,24.209539924260735,19.714609058844246
C,2,C2,5657,e,2.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.311,409,13.831295843520783,e_C2,1.0253807106598984,12.805915132860884,9.768051207369096
C,3,C3,4762,e,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.987,274,17.37956204379562,e_C3,1.0253807106598984,16.35418133313572,16.56958595049212
C,4,C4,10037,e,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.895,258,38.9031007751938,e_C4,1.0253807106598984,37.877720064533904,42.32147493244012
A,1,A1,7832,e,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.479,450,17.404444444444444,e_A1,1.0253807106598984,16.379063733784545,11.074417669901653
A,2,A2,5865,e,3,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.184,292,20.085616438356166,e_A2,1.0253807106598984,19.060235727696266,16.098172067311037
A,3,A3,5861,e,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.777,235,24.940425531914894,e_A3,1.0253807106598984,23.915044821254995,30.77869346364864
A,4,A4,6705,e,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.682,232,28.900862068965516,e_A4,1.0253807106598984,27.875481358305617,40.87313982156248
B,1,B1,11133,e,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.455,364,30.585164835164836,e_B1,1.0253807106598984,29.559784124504937,20.316002834711295
B,2,B2,6323,e,3,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.137,347,18.221902017291065,e_B2,1.0253807106598984,17.196521306631166,15.124469047169011
B,3,B3,8362,e,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.573,488,17.135245901639344,e_B3,1.0253807106598984,16.109865190979445,10.24149090335629
B,4,B4,8979,e,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.228,315,28.504761904761907,e_B4,1.0253807106598984,27.479381194102007,22.377346249268736
C,2,C2,6805,e,3,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.311,409,16.638141809290953,e_C2,1.0253807106598984,15.612761098631054,11.909047367376854
C,3,C3,6502,e,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.987,274,23.72992700729927,e_C3,1.0253807106598984,22.70454629663937,23.00359300571365
C,4,C4,10307,e,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.895,258,39.94961240310077,e_C4,1.0253807106598984,38.92423169244088,43.49076166753171
A,1,A1,8570,e,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.479,450,19.044444444444444,e_A1,1.0304568527918783,18.013987591652565,12.17984286115792
A,2,A2,6752,e,3.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.184,292,23.123287671232877,e_A2,1.0304568527918783,22.092830818440998,18.659485488548142
A,3,A3,6866,e,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.777,235,29.217021276595744,e_A3,1.0304568527918783,28.186564423803866,36.27614468958026
A,4,A4,7282,e,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.682,232,31.387931034482758,e_A4,1.0304568527918783,30.35747418169088,44.51242548635026
B,1,B1,11480,e,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.455,364,31.53846153846154,e_B1,1.0304568527918783,30.50800468566966,20.967700814893238
B,2,B2,7070,e,3.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.137,347,20.37463976945245,e_B2,1.0304568527918783,19.34418291666057,17.013353488707626
B,3,B3,8721,e,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.573,488,17.87090163934426,e_B3,1.0304568527918783,16.840444786552382,10.705940741609906
B,4,B4,10182,e,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.228,315,32.32380952380952,e_B4,1.0304568527918783,31.293352671017644,25.48318621418375
C,2,C2,7978,e,3.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.311,409,19.506112469437653,e_C2,1.0304568527918783,18.475655616645774,14.092796046259172
C,3,C3,7792,e,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.987,274,28.437956204379564,e_C3,1.0304568527918783,27.407499351587685,27.768489717920655
C,4,C4,10743,e,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,0.895,258,41.63953488372093,e_C4,1.0304568527918783,40.60907803092905,45.37327154293748
A,1,A1,381,f,0,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.44,381,1,f_A1,1,0,0
A,2,A2,314,f,0,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.051,314,1,f_A2,1,0,0
A,3,A3,261,f,0,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.918,261,1,f_A3,1,0,0
A,4,A4,386,f,0,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.251,386,1,f_A4,1,0,0
B,1,B1,458,f,0,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.418,458,1,f_B1,1,0,0
B,2,B2,278,f,0,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.045,278,1,f_B2,1,0,0
B,3,B3,255,f,0,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.636,255,1,f_B3,1,0,0
B,4,B4,310,f,0,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.142,310,1,f_B4,1,0,0
C,1,C1,356,f,0,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.89,356,1,f_C1,1,0,0
C,3,C3,273,f,0,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.094,273,1,f_C3,1,0,0
C,4,C4,345,f,0,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.217,345,1,f_C4,1,0,0
A,1,A1,2229,f,0.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.44,381,5.850393700787402,f_A1,0.9901960784313726,4.860197622356029,3.375137237747243
A,2,A2,1476,f,0.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.051,314,4.7006369426751595,f_A2,0.9901960784313726,3.710440864243787,3.5303909269683986
A,3,A3,1099,f,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.918,261,4.210727969348659,f_A3,0.9901960784313726,3.220531890917286,3.5082046742018362
A,4,A4,1629,f,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.251,386,4.22020725388601,f_A4,0.9901960784313726,3.2300111754546377,2.5819433856551863
B,1,B1,1725,f,0.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.418,458,3.7663755458515285,f_B1,0.9901960784313726,2.776179467420156,1.9578134466996868
B,2,B2,1706,f,0.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.045,278,6.136690647482014,f_B2,0.9901960784313726,5.146494569050642,4.924875185694394
B,3,B3,427,f,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.636,255,1.6745098039215687,f_B3,0.9901960784313726,0.6843137254901961,1.0759649771858428
B,4,B4,1922,f,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.142,310,6.2,f_B4,0.9901960784313726,5.209803921568628,4.56199993132104
C,1,C1,2816,f,0.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.89,356,7.910112359550562,f_C1,0.9901960784313726,6.919916281119189,3.6613313656715287
C,3,C3,616,f,0.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.094,273,2.2564102564102564,f_C3,0.9901960784313726,1.2662141779788838,1.1574169816991624
C,4,C4,2618,f,0.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.217,345,7.58840579710145,f_C4,0.9901960784313726,6.598209718670077,5.421700672695215
A,1,A1,3623,f,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.44,381,9.509186351706036,f_A1,1,8.509186351706036,5.909157188684747
A,2,A2,2851,f,1,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.051,314,9.079617834394904,f_A2,1,8.079617834394904,7.687552649281546
A,3,A3,1661,f,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.918,261,6.363984674329502,f_A3,1,5.363984674329502,5.843120560271788
A,4,A4,2993,f,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.251,386,7.753886010362694,f_A4,1,6.753886010362694,5.3987897764689805
B,1,B1,3320,f,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.418,458,7.248908296943231,f_B1,1,6.248908296943231,4.406846471751221
B,2,B2,3682,f,1,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.045,278,13.244604316546763,f_B2,1,12.244604316546763,11.717324704829439
B,3,B3,580,f,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.636,255,2.2745098039215685,f_B3,1,1.2745098039215685,2.0039462325810824
B,4,B4,4050,f,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.142,310,13.064516129032258,f_B4,1,12.064516129032258,10.564374894073781
C,1,C1,3793,f,1,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.89,356,10.654494382022472,f_C1,1,9.654494382022472,5.108198085726176
C,3,C3,1040,f,1,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.094,273,3.8095238095238093,f_C3,1,2.8095238095238093,2.5681204840254197
C,4,C4,5687,f,1,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.217,345,16.484057971014494,f_C4,1,15.484057971014494,12.723137198861538
A,1,A1,5139,f,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.44,381,13.488188976377952,f_A1,1.0049019607843137,12.483287015593639,8.668949316384472
A,2,A2,3829,f,1.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.051,314,12.194267515923567,f_A2,1.0049019607843137,11.189365555139254,10.646399196136302
A,3,A3,2431,f,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.918,261,9.314176245210728,f_A3,1.0049019607843137,8.309274284426415,9.05149704185884
A,4,A4,4961,f,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.251,386,12.852331606217616,f_A4,1.0049019607843137,11.847429645433301,9.470367422408716
B,1,B1,5003,f,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.418,458,10.923580786026202,f_B1,1.0049019607843137,9.918678825241887,6.99483697125662
B,2,B2,5153,f,1.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.045,278,18.535971223021583,f_B2,1.0049019607843137,17.53106926223727,16.776142834676815
B,3,B3,827,f,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.636,255,3.243137254901961,f_B3,1.0049019607843137,2.238235294117647,3.5192378838327785
B,4,B4,8362,f,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.142,310,26.974193548387095,f_B4,1.0049019607843137,25.969291587602783,22.74018527811102
C,1,C1,4749,f,1.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.89,356,13.339887640449438,f_C1,1.0049019607843137,12.334985679665124,6.526447449558267
C,3,C3,1541,f,1.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.094,273,5.644688644688645,f_C3,1.0049019607843137,4.639786683904331,4.241121283276354
C,4,C4,7787,f,1.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.217,345,22.571014492753623,f_C4,1.0049019607843137,21.56611253196931,17.720716953138297
A,1,A1,7445,f,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.44,381,19.540682414698164,f_A1,1.0147058823529411,18.525976532345222,12.865261480795294
A,2,A2,5942,f,2.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.051,314,18.923566878980893,f_A2,1.0147058823529411,17.90886099662795,17.039829682804903
A,3,A3,4202,f,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.918,261,16.09961685823755,f_A3,1.0147058823529411,15.084910975884608,16.432364897477786
A,4,A4,7550,f,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.251,386,19.559585492227978,f_A4,1.0147058823529411,18.544879609875036,14.824044452338159
B,1,B1,7323,f,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.418,458,15.989082969432314,f_B1,1.0147058823529411,14.974377087079372,10.560209511339472
B,2,B2,7968,f,2.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.045,278,28.66187050359712,f_B2,1.0147058823529411,27.64716462124418,26.456616862434622
B,3,B3,1362,f,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.636,255,5.341176470588235,f_B3,1.0147058823529411,4.326470588235294,6.802626711061783
B,4,B4,11284,f,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.142,310,36.4,f_B4,1.0147058823529411,35.38529411764706,30.985371381477286
C,1,C1,6407,f,2.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.89,356,17.997191011235955,f_C1,1.0147058823529411,16.982485128883013,8.98544186713387
C,3,C3,7141,f,2.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.094,273,26.157509157509157,f_C3,1.0147058823529411,25.142803275156215,22.98245271952122
C,4,C4,9405,f,2.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.217,345,27.26086956521739,f_C4,1.0147058823529411,26.24616368286445,21.566280758310967
A,1,A1,8427,f,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.44,381,22.118110236220474,f_A1,1.0343137254901962,21.083796510730277,14.641525354673805
A,2,A2,6760,f,3,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.051,314,21.528662420382165,f_A2,1.0343137254901962,20.49434869489197,19.49985603700473
A,3,A3,6781,f,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.918,261,25.980842911877396,f_A3,1.0343137254901962,24.9465291863872,27.174868394757297
A,4,A4,7957,f,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.251,386,20.6139896373057,f_A4,1.0343137254901962,19.579675911815503,15.651219753649483
B,1,B1,8367,f,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.418,458,18.268558951965066,f_B1,1.0343137254901962,17.23424522647487,12.153910596949837
B,2,B2,8683,f,3,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.045,278,31.23381294964029,f_B2,1.0343137254901962,30.19949922415009,28.899042319760856
B,3,B3,1485,f,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.636,255,5.823529411764706,f_B3,1.0343137254901962,4.78921568627451,7.5302133431989144
B,4,B4,11286,f,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.142,310,36.406451612903226,f_B4,1.0343137254901962,35.37213788741303,30.97385103976623
C,1,C1,7421,f,3,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.89,356,20.84550561797753,f_C1,1.0343137254901962,19.811191892487333,10.482112112427162
C,3,C3,10020,f,3,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.094,273,36.7032967032967,f_C3,1.0343137254901962,35.66898297780651,32.60418919360741
C,4,C4,10000,f,3,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.217,345,28.985507246376812,f_C4,1.0343137254901962,27.951193520886616,22.967291307219895
A,1,A1,8747,f,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.44,381,22.95800524934383,f_A1,1.0294117647058822,21.92859348463795,15.228189919887466
A,2,A2,7343,f,3.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.051,314,23.38535031847134,f_A2,1.0294117647058822,22.355938553765455,21.271111849443823
A,3,A3,9142,f,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.918,261,35.02681992337165,f_A3,1.0294117647058822,33.99740815866576,37.03421368046379
A,4,A4,8347,f,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.251,386,21.624352331606218,f_A4,1.0294117647058822,20.594940566900334,16.462782227738078
B,1,B1,8889,f,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.418,458,19.40829694323144,f_B1,1.0294117647058822,18.378885178525557,12.96113200178107
B,2,B2,8814,f,3.5,FALSE,FALSE,blue,NA,selected,NA,NA,NA,1.045,278,31.705035971223023,f_B2,1.0294117647058822,30.675624206517142,29.3546643124566
B,3,B3,1715,f,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,0.636,255,6.7254901960784315,f_B3,1.0294117647058822,5.696078431372549,8.956098162535454
B,4,B4,11192,f,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.142,310,36.10322580645161,f_B4,1.0294117647058822,35.07381404174573,30.712621752842146
C,1,C1,8249,f,3.5,FALSE,FALSE,tweed,NA,selected,NA,NA,NA,1.89,356,23.171348314606742,f_C1,1.0294117647058822,22.141936549900862,11.71531034386289
C,3,C3,10936,f,3.5,FALSE,FALSE,tweed,NA,control,NA,NA,NA,1.094,273,40.05860805860806,f_C3,1.0294117647058822,39.029196293902174,35.67568216992886
C,4,C4,9637,f,3.5,FALSE,FALSE,blue,NA,control,NA,NA,NA,1.217,345,27.933333333333334,f_C4,1.0294117647058822,26.903921568627453,22.10675560281631
