experiment_dir,source_file,source_name,plate_id,time_hr,read_datetime,actual_temperature,excitation_emission,row_id,col_id,well_id,sample_label,treatment,shell_color,treatment_group,size_mm,weight_mg,family_id_group,sample_id_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,area_cm2_measurement,is_blank,exclude_from_analysis,exclude_reason,layout_status,duplicate_timepoint,value,delta_value,mean_blank_value,normalized_value,value_initial,meas_norm_area_mm2_measurement,paper_metabolism_area_mm2_measurement,meas_norm_area_cm2_measurement,paper_metabolism_area_cm2_measurement
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,1,NA,NA,NA,211.688,NA,FALSE,FALSE,NA,parsed_table,FALSE,1165,230,125,9.32,178,5.503382336268471,0.030917878293643095,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,1,NA,NA,NA,211.688,NA,FALSE,FALSE,NA,parsed_table,FALSE,1430,265,127,11.259842519685039,178,6.755224670269453,0.03795070039477221,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,1,NA,NA,NA,211.688,NA,FALSE,FALSE,NA,parsed_table,FALSE,1812,382,127,14.26771653543307,178,8.55976720456521,0.04808857980092815,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,1,NA,NA,NA,211.688,NA,FALSE,FALSE,NA,parsed_table,FALSE,2065,253,128,16.1328125,178,9.754922338535959,0.05480293448615707,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",A,1,A1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,1,NA,NA,NA,211.688,NA,FALSE,FALSE,NA,parsed_table,FALSE,2366,301,129,18.34108527131783,178,11.176826272627642,0.06279115883498675,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,2,NA,NA,NA,194.349,NA,FALSE,FALSE,NA,parsed_table,FALSE,183,0,114,1.605263157894737,183,0.9416050507077475,0.005145382790752718,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,2,NA,NA,NA,194.349,NA,FALSE,FALSE,NA,parsed_table,FALSE,424,241,115,3.6869565217391305,183,2.1816423032791525,0.011921542640869686,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,2,NA,NA,NA,194.349,NA,FALSE,FALSE,NA,parsed_table,FALSE,652,228,118,5.52542372881356,183,3.3547895795707725,0.018332183494922254,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,2,NA,NA,NA,194.349,NA,FALSE,FALSE,NA,parsed_table,FALSE,828,176,122,6.786885245901639,183,4.260376950743251,0.023280748364717215,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,2,NA,NA,NA,194.349,NA,FALSE,FALSE,NA,parsed_table,FALSE,1051,223,125,8.408,183,5.407797313081107,0.029550804989514245,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,2,NA,NA,NA,194.349,NA,FALSE,FALSE,NA,parsed_table,FALSE,1102,51,127,8.67716535433071,183,5.6702118354094955,0.03098476412792074,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,2,NA,NA,NA,194.349,NA,FALSE,FALSE,NA,parsed_table,FALSE,1279,177,127,10.070866141732283,183,6.580944589372726,0.035961445843566815,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,2,NA,NA,NA,194.349,NA,FALSE,FALSE,NA,parsed_table,FALSE,1367,88,128,10.6796875,183,7.033738274958966,0.038435728278464296,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",A,2,A2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,2,NA,NA,NA,194.349,NA,FALSE,FALSE,NA,parsed_table,FALSE,1490,123,129,11.550387596899224,183,7.66662035822155,0.04189410031815055,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,3,NA,NA,NA,183.861,NA,FALSE,FALSE,NA,parsed_table,FALSE,192,0,114,1.6842105263157894,192,1.044267136586878,0.005438891336389991,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,3,NA,NA,NA,183.861,NA,FALSE,FALSE,NA,parsed_table,FALSE,399,207,115,3.4695652173913043,192,2.1701176432196063,0.011302696058435448,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,3,NA,NA,NA,183.861,NA,FALSE,FALSE,NA,parsed_table,FALSE,612,213,118,5.186440677966102,192,3.3286014978706744,0.017336466134743093,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,3,NA,NA,NA,183.861,NA,FALSE,FALSE,NA,parsed_table,FALSE,714,102,122,5.852459016393443,192,3.883368414182453,0.020225877157200277,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,3,NA,NA,NA,183.861,NA,FALSE,FALSE,NA,parsed_table,FALSE,918,204,125,7.344,192,4.992902246806011,0.026004699202114644,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,3,NA,NA,NA,183.861,NA,FALSE,FALSE,NA,parsed_table,FALSE,1018,100,127,8.015748031496063,192,5.536791380445011,0.028837455106484427,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,3,NA,NA,NA,183.861,NA,FALSE,FALSE,NA,parsed_table,FALSE,1153,135,127,9.078740157480315,192,6.271041710857659,0.03266167557738364,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,3,NA,NA,NA,183.861,NA,FALSE,FALSE,NA,parsed_table,FALSE,1244,91,128,9.71875,192,6.765980822469149,0.03523948345036015,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",A,3,A3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,3,NA,NA,NA,183.861,NA,FALSE,FALSE,NA,parsed_table,FALSE,1290,46,129,10,192,7.016169823943088,0.03654255116637025,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",A,4,A4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,4,NA,NA,NA,124.956,NA,FALSE,FALSE,NA,parsed_table,FALSE,149,0,114,1.3070175438596492,149,1.1924197317455745,0.008002816991581037,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",A,4,A4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,4,NA,NA,NA,124.956,NA,FALSE,FALSE,NA,parsed_table,FALSE,264,115,115,2.2956521739130435,149,2.1127436857773936,0.014179487824009353,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",A,4,A4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,4,NA,NA,NA,124.956,NA,FALSE,FALSE,NA,parsed_table,FALSE,418,154,118,3.542372881355932,149,3.345177502480873,0.022450855721348143,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",A,4,A4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,4,NA,NA,NA,124.956,NA,FALSE,FALSE,NA,parsed_table,FALSE,520,102,122,4.262295081967213,149,4.161464835622139,0.0279292941988063,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",A,4,A4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,4,NA,NA,NA,124.956,NA,FALSE,FALSE,NA,parsed_table,FALSE,623,103,125,4.984,149,4.985754985754985,0.033461442857416014,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",A,4,A4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,4,NA,NA,NA,124.956,NA,FALSE,FALSE,NA,parsed_table,FALSE,693,70,127,5.456692913385827,149,5.545952175165658,0.037221155538024554,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",A,4,A4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,4,NA,NA,NA,124.956,NA,FALSE,FALSE,NA,parsed_table,FALSE,753,60,127,5.929133858267717,149,6.02612119466052,0.04044376640711759,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",A,4,A4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,4,NA,NA,NA,124.956,NA,FALSE,FALSE,NA,parsed_table,FALSE,803,50,128,6.2734375,149,6.426262044239572,0.04312927546469511,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",A,4,A4,NA,CONTROL,NA,CONTROL,NA,NA,BLUE,4,NA,NA,NA,124.956,NA,FALSE,FALSE,NA,parsed_table,FALSE,829,26,129,6.426356589147287,149,6.634335286020679,0.044525740174635425,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",B,1,B1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,5,NA,NA,NA,297.767,NA,FALSE,FALSE,NA,parsed_table,FALSE,224,0,114,1.9649122807017543,224,0.7522660335094218,0.0033583305067384902,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",B,1,B1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,5,NA,NA,NA,297.767,NA,FALSE,FALSE,NA,parsed_table,FALSE,556,332,115,4.834782608695652,224,1.8672317617466005,0.008335856079225896,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",B,1,B1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,5,NA,NA,NA,297.767,NA,FALSE,FALSE,NA,parsed_table,FALSE,960,404,118,8.135593220338983,224,3.2239972864689506,0.014392845028879244,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",B,1,B1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,5,NA,NA,NA,297.767,NA,FALSE,FALSE,NA,parsed_table,FALSE,1223,263,122,10.024590163934427,224,4.1072382097411735,0.018335884864915955,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",B,1,B1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,5,NA,NA,NA,297.767,NA,FALSE,FALSE,NA,parsed_table,FALSE,1471,248,125,11.768,224,4.940104175412319,0.022054036497376424,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",B,1,B1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,5,NA,NA,NA,297.767,NA,FALSE,FALSE,NA,parsed_table,FALSE,1645,174,127,12.952755905511811,224,5.524453683584817,0.02466273965886079,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",B,1,B1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,5,NA,NA,NA,297.767,NA,FALSE,FALSE,NA,parsed_table,FALSE,1816,171,127,14.299212598425196,224,6.098728200237098,0.027226465179629903,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",B,1,B1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,5,NA,NA,NA,297.767,NA,FALSE,FALSE,NA,parsed_table,FALSE,1940,124,128,15.15625,224,6.515161183072671,0.02908554099586014,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",B,1,B1,NA,SELECTED,NA,SELECTED,NA,NA,TWEED,5,NA,NA,NA,297.767,NA,FALSE,FALSE,NA,parsed_table,FALSE,2030,90,129,15.736434108527131,224,6.817410928679135,0.030434870217317566,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",B,2,B2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,6,NA,NA,NA,143.734,NA,FALSE,FALSE,NA,parsed_table,FALSE,149,0,114,1.3070175438596492,149,1.0366371213491588,0.006957296116437308,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",B,2,B2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,6,NA,NA,NA,143.734,NA,FALSE,FALSE,NA,parsed_table,FALSE,284,135,115,2.4695652173913043,149,1.9758720970681953,0.013260886557504665,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",B,2,B2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,6,NA,NA,NA,143.734,NA,FALSE,FALSE,NA,parsed_table,FALSE,450,166,118,3.8135593220338984,149,3.1307832523967885,0.021011968136891195,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",B,2,B2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,6,NA,NA,NA,143.734,NA,FALSE,FALSE,NA,parsed_table,FALSE,544,94,122,4.459016393442623,149,3.7847690873418953,0.025401134814375136,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",B,2,B2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,6,NA,NA,NA,143.734,NA,FALSE,FALSE,NA,parsed_table,FALSE,714,170,125,5.712,149,4.967509427136237,0.033338989443867366,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",B,2,B2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,6,NA,NA,NA,143.734,NA,FALSE,FALSE,NA,parsed_table,FALSE,809,95,127,6.3700787401574805,149,5.628452558197782,0.037774849383877734,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",B,2,B2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,6,NA,NA,NA,143.734,NA,FALSE,FALSE,NA,parsed_table,FALSE,908,99,127,7.149606299212598,149,6.317224873725075,0.04239748237399379,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",B,2,B2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,6,NA,NA,NA,143.734,NA,FALSE,FALSE,NA,parsed_table,FALSE,989,81,128,7.7265625,149,6.880765859156497,0.046179636638634204,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",B,2,B2,NA,SELECTED,NA,SELECTED,NA,NA,BLUE,6,NA,NA,NA,143.734,NA,FALSE,FALSE,NA,parsed_table,FALSE,1024,35,129,7.937984496124031,149,7.124271223231803,0.04781390082705908,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.0.txt,plate-B-T0.0.txt,b,0,2026-05-28T08:37:14Z,24.7,"528/20,528/20",B,3,B3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,7,NA,NA,NA,107.619,NA,FALSE,FALSE,NA,parsed_table,FALSE,161,0,114,1.412280701754386,161,1.4960183610700712,0.009292039509751996,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T0.5.txt,plate-B-T0.5.txt,b,0.5,2026-05-28T09:08:10Z,25.2,"528/20,528/20",B,3,B3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,7,NA,NA,NA,107.619,NA,FALSE,FALSE,NA,parsed_table,FALSE,242,81,115,2.1043478260869564,161,2.248673561359983,0.01396691653018623,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.0.txt,plate-B-T1.0.txt,b,1,2026-05-28T09:41:47Z,25.5,"528/20,528/20",B,3,B3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,7,NA,NA,NA,107.619,NA,FALSE,FALSE,NA,parsed_table,FALSE,341,99,118,2.889830508474576,161,3.1685854728254306,0.019680655110716958,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T1.5.txt,plate-B-T1.5.txt,b,1.5,2026-05-28T10:16:20Z,25.7,"528/20,528/20",B,3,B3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,7,NA,NA,NA,107.619,NA,FALSE,FALSE,NA,parsed_table,FALSE,413,72,122,3.3852459016393444,161,3.837612317527574,0.023836101351102944,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.0.txt,plate-B-T2.0.txt,b,2,2026-05-28T10:55:06Z,25.9,"528/20,528/20",B,3,B3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,7,NA,NA,NA,107.619,NA,FALSE,FALSE,NA,parsed_table,FALSE,491,78,125,3.928,161,4.56239139928823,0.028337834778187763,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T2.5.txt,plate-B-T2.5.txt,b,2.5,2026-05-28T11:25:45Z,25.9,"528/20,528/20",B,3,B3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,7,NA,NA,NA,107.619,NA,FALSE,FALSE,NA,parsed_table,FALSE,539,48,127,4.244094488188976,161,5.0084092957563255,0.031108132271778423,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.0.txt,plate-B-T3.0.txt,b,3,2026-05-28T12:00:17Z,25.9,"528/20,528/20",B,3,B3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,7,NA,NA,NA,107.619,NA,FALSE,FALSE,NA,parsed_table,FALSE,584,45,127,4.5984251968503935,161,5.426551073695165,0.03370528617201966,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T3.5.txt,plate-B-T3.5.txt,b,3.5,2026-05-28T12:28:42Z,25.9,"528/20,528/20",B,3,B3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,7,NA,NA,NA,107.619,NA,FALSE,FALSE,NA,parsed_table,FALSE,620,36,128,4.84375,161,5.761064496046237,0.035783009292212654,NA,NA
20260528-rphi-36C,/Users/sr320/Documents/GitHub/resazurin-assay-development/data/clam/20260528-rphi-36C/plate-B-T4.0.txt,plate-B-T4.0.txt,b,4,2026-05-28T13:03:34Z,25.8,"528/20,528/20",B,3,B3,NA,CONTROL,NA,CONTROL,NA,NA,TWEED,7,NA,NA,NA,107.619,NA,FALSE,FALSE,NA,parsed_table,FALSE,650,30,129,5.038759689922481,161,6.039825681338797,0.037514445225706815,NA,NA
