row_id,col_id,well_id,value,plate_id,time_hr,is_blank,exclude_from_analysis,exclude_reason,family_id_group,sample_id_group,treatment_group,width_mm_measurement,length_mm_measurement,weight_mg_measurement,area_mm2_measurement,value_t0,fold_change,trace_id,mean_blank_fc,corrected_fc,metabolism_per_area_mm2_measurement
A,1,A1,808,h,3,FALSE,FALSE,NA,tweed,13,selected,NA,NA,NA,120.733,140,5.771428571428571,13,1.1875,4.583928571428571,0.03796748669732858
A,2,A2,918,h,3,FALSE,FALSE,NA,blue,14,selected,NA,NA,NA,122.078,158,5.810126582278481,14,1.1875,4.622626582278481,0.03786617230195843
A,3,A3,868,h,3,FALSE,FALSE,NA,tweed,15,control,NA,NA,NA,142.904,141,6.156028368794326,15,1.1875,4.968528368794326,0.034768294580937734
A,4,A4,425,h,3,FALSE,FALSE,NA,blue,16,control,NA,NA,NA,100.656,131,3.2442748091603053,16,1.1875,2.0567748091603053,0.02043370299992355
B,1,B1,1182,h,3,FALSE,FALSE,NA,tweed,17,selected,NA,NA,NA,195.276,169,6.994082840236686,17,1.1875,5.806582840236686,0.029735261067600143
B,2,B2,753,h,3,FALSE,FALSE,NA,blue,18,selected,NA,NA,NA,165.075,143,5.265734265734266,18,1.1875,4.078234265734266,0.02470534160675006
B,3,B3,1187,h,3,FALSE,FALSE,NA,tweed,19,control,NA,NA,NA,109.886,133,8.924812030075188,19,1.1875,7.737312030075188,0.07041217288895026
B,4,B4,780,h,3,FALSE,FALSE,NA,blue,20,control,NA,NA,NA,152.797,156,5,20,1.1875,3.8125,0.024951406113994386
C,1,C1,1014,h,3,FALSE,FALSE,NA,tweed,21,selected,NA,NA,NA,183.204,162,6.2592592592592595,21,1.1875,5.0717592592592595,0.027683670985673127
C,3,C3,1025,h,3,FALSE,FALSE,NA,tweed,23,control,NA,NA,NA,172.907,163,6.288343558282208,23,1.1875,5.100843558282208,0.029500503497731197
C,4,C4,685,h,3,FALSE,FALSE,NA,blue,24,control,NA,NA,NA,103.949,147,4.659863945578231,24,1.1875,3.4723639455782314,0.033404495912209176
A,1,A1,835,h,3.5,FALSE,FALSE,NA,tweed,13,selected,NA,NA,NA,120.733,140,5.964285714285714,13,1.1875,4.776785714285714,0.03956487219141175
A,2,A2,987,h,3.5,FALSE,FALSE,NA,blue,14,selected,NA,NA,NA,122.078,158,6.246835443037975,14,1.1875,5.059335443037975,0.04144346600565192
A,3,A3,916,h,3.5,FALSE,FALSE,NA,tweed,15,control,NA,NA,NA,142.904,141,6.49645390070922,15,1.1875,5.30895390070922,0.03715049194360704
A,4,A4,448,h,3.5,FALSE,FALSE,NA,blue,16,control,NA,NA,NA,100.656,131,3.4198473282442747,16,1.1875,2.2323473282442747,0.02217798569627518
B,1,B1,1262,h,3.5,FALSE,FALSE,NA,tweed,17,selected,NA,NA,NA,195.276,169,7.4674556213017755,17,1.1875,6.2799556213017755,0.03215938272650902
B,2,B2,801,h,3.5,FALSE,FALSE,NA,blue,18,selected,NA,NA,NA,165.075,143,5.601398601398602,18,1.1875,4.413898601398602,0.026738746638792076
B,3,B3,1375,h,3.5,FALSE,FALSE,NA,tweed,19,control,NA,NA,NA,109.886,133,10.338345864661655,19,1.1875,9.150845864661655,0.08327581188378551
B,4,B4,844,h,3.5,FALSE,FALSE,NA,blue,20,control,NA,NA,NA,152.797,156,5.410256410256411,20,1.1875,4.222756410256411,0.027636382980401518
C,1,C1,1073,h,3.5,FALSE,FALSE,NA,tweed,21,selected,NA,NA,NA,183.204,162,6.6234567901234565,21,1.1875,5.4359567901234565,0.02967160536955228
C,3,C3,1068,h,3.5,FALSE,FALSE,NA,tweed,23,control,NA,NA,NA,172.907,163,6.552147239263804,23,1.1875,5.364647239263804,0.03102620043875496
C,4,C4,709,h,3.5,FALSE,FALSE,NA,blue,24,control,NA,NA,NA,103.949,147,4.8231292517006805,24,1.1875,3.6356292517006805,0.03497512483718632
A,1,A1,887,h,4,FALSE,FALSE,NA,tweed,13,selected,NA,NA,NA,120.733,140,6.335714285714285,13,1.1964285714285714,5.139285714285714,0.04256736529603103
A,2,A2,1061,h,4,FALSE,FALSE,NA,blue,14,selected,NA,NA,NA,122.078,158,6.715189873417722,14,1.1964285714285714,5.518761301989151,0.045206845639584124
A,3,A3,963,h,4,FALSE,FALSE,NA,tweed,15,control,NA,NA,NA,142.904,141,6.829787234042553,15,1.1964285714285714,5.633358662613982,0.03942058068783227
A,4,A4,470,h,4,FALSE,FALSE,NA,blue,16,control,NA,NA,NA,100.656,131,3.5877862595419847,16,1.1964285714285714,2.3913576881134135,0.023757726197279977
B,1,B1,1353,h,4,FALSE,FALSE,NA,tweed,17,selected,NA,NA,NA,195.276,169,8.005917159763314,17,1.1964285714285714,6.809488588334743,0.03487109828312103
B,2,B2,852,h,4,FALSE,FALSE,NA,blue,18,selected,NA,NA,NA,165.075,143,5.958041958041958,18,1.1964285714285714,4.761613386613387,0.02884515151666447
B,3,B3,1534,h,4,FALSE,FALSE,NA,tweed,19,control,NA,NA,NA,109.886,133,11.533834586466165,19,1.1964285714285714,10.337406015037594,0.09407391310119209
B,4,B4,927,h,4,FALSE,FALSE,NA,blue,20,control,NA,NA,NA,152.797,156,5.9423076923076925,20,1.1964285714285714,4.745879120879121,0.031060028147667305
C,1,C1,1137,h,4,FALSE,FALSE,NA,tweed,21,selected,NA,NA,NA,183.204,162,7.018518518518518,21,1.1964285714285714,5.822089947089947,0.03177927308950649
C,3,C3,1162,h,4,FALSE,FALSE,NA,tweed,23,control,NA,NA,NA,172.907,163,7.128834355828221,23,1.1964285714285714,5.932405784399649,0.034309806915854474
C,4,C4,750,h,4,FALSE,FALSE,NA,blue,24,control,NA,NA,NA,103.949,147,5.1020408163265305,24,1.1964285714285714,3.9056122448979593,0.03757238881468758
A,1,A1,174,i,0,FALSE,FALSE,NA,tweed,25,selected,NA,NA,NA,237.964,174,1,25,1,0,0
A,2,A2,142,i,0,FALSE,FALSE,NA,blue,26,selected,NA,NA,NA,167.012,142,1,26,1,0,0
A,3,A3,142,i,0,FALSE,FALSE,NA,tweed,27,control,NA,NA,NA,174.02,142,1,27,1,0,0
A,4,A4,152,i,0,FALSE,FALSE,NA,blue,28,control,NA,NA,NA,198.336,152,1,28,1,0,0
B,1,B1,135,i,0,FALSE,FALSE,NA,tweed,29,selected,NA,NA,NA,120.558,135,1,29,1,0,0
B,2,B2,135,i,0,FALSE,FALSE,NA,blue,30,selected,NA,NA,NA,163.224,135,1,30,1,0,0
B,3,B3,133,i,0,FALSE,FALSE,NA,tweed,31,control,NA,NA,NA,149.261,133,1,31,1,0,0
B,4,B4,144,i,0,FALSE,FALSE,NA,blue,32,control,NA,NA,NA,155.675,144,1,32,1,0,0
C,1,C1,145,i,0,FALSE,FALSE,NA,tweed,33,selected,NA,NA,NA,203.482,145,1,33,1,0,0
C,2,C2,139,i,0,FALSE,FALSE,NA,blue,34,selected,NA,NA,NA,127.102,139,1,34,1,0,0
C,4,C4,125,i,0,FALSE,FALSE,NA,blue,36,control,NA,NA,NA,99.244,125,1,36,1,0,0
A,1,A1,417,i,0.5,FALSE,FALSE,NA,tweed,25,selected,NA,NA,NA,237.964,174,2.396551724137931,25,1.0265486725663717,1.3700030515715593,0.0057571861776216544
A,2,A2,318,i,0.5,FALSE,FALSE,NA,blue,26,selected,NA,NA,NA,167.012,142,2.23943661971831,26,1.0265486725663717,1.2128879471519383,0.007262280238257959
A,3,A3,311,i,0.5,FALSE,FALSE,NA,tweed,27,control,NA,NA,NA,174.02,142,2.1901408450704225,27,1.0265486725663717,1.1635921725040508,0.006686542768095913
A,4,A4,472,i,0.5,FALSE,FALSE,NA,blue,28,control,NA,NA,NA,198.336,152,3.1052631578947367,28,1.0265486725663717,2.078714485328365,0.010480772453454565
B,1,B1,257,i,0.5,FALSE,FALSE,NA,tweed,29,selected,NA,NA,NA,120.558,135,1.9037037037037037,29,1.0265486725663717,0.877155031137332,0.007275792822851506
B,2,B2,325,i,0.5,FALSE,FALSE,NA,blue,30,selected,NA,NA,NA,163.224,135,2.4074074074074074,30,1.0265486725663717,1.3808587348410357,0.008459900105628068
B,3,B3,242,i,0.5,FALSE,FALSE,NA,tweed,31,control,NA,NA,NA,149.261,133,1.8195488721804511,31,1.0265486725663717,0.7930001996140794,0.005312842601979616
B,4,B4,306,i,0.5,FALSE,FALSE,NA,blue,32,control,NA,NA,NA,155.675,144,2.125,32,1.0265486725663717,1.0984513274336283,0.007056054777155152
C,1,C1,421,i,0.5,FALSE,FALSE,NA,tweed,33,selected,NA,NA,NA,203.482,145,2.9034482758620688,33,1.0265486725663717,1.876899603295697,0.009223909747769814
C,2,C2,305,i,0.5,FALSE,FALSE,NA,blue,34,selected,NA,NA,NA,127.102,139,2.194244604316547,34,1.0265486725663717,1.1676959317501752,0.009187077557789611
C,4,C4,226,i,0.5,FALSE,FALSE,NA,blue,36,control,NA,NA,NA,99.244,125,1.808,36,1.0265486725663717,0.7814513274336283,0.007874041024481363
A,1,A1,646,i,1,FALSE,FALSE,NA,tweed,25,selected,NA,NA,NA,237.964,174,3.7126436781609193,25,1.0442477876106195,2.6683958905502996,0.011213443590418298
A,2,A2,607,i,1,FALSE,FALSE,NA,blue,26,selected,NA,NA,NA,167.012,142,4.274647887323944,26,1.0442477876106195,3.230400099713324,0.01934232330439324
A,3,A3,435,i,1,FALSE,FALSE,NA,tweed,27,control,NA,NA,NA,174.02,142,3.063380281690141,27,1.0442477876106195,2.0191324940795212,0.01160287607217286
A,4,A4,713,i,1,FALSE,FALSE,NA,blue,28,control,NA,NA,NA,198.336,152,4.690789473684211,28,1.0442477876106195,3.646541686073591,0.018385677265214537
B,1,B1,435,i,1,FALSE,FALSE,NA,tweed,29,selected,NA,NA,NA,120.558,135,3.2222222222222223,29,1.0442477876106195,2.1779744346116026,0.01806578107310674
B,2,B2,477,i,1,FALSE,FALSE,NA,blue,30,selected,NA,NA,NA,163.224,135,3.533333333333333,30,1.0442477876106195,2.4890855457227135,0.015249507092846112
B,3,B3,342,i,1,FALSE,FALSE,NA,tweed,31,control,NA,NA,NA,149.261,133,2.5714285714285716,31,1.0442477876106195,1.527180783817952,0.010231612972028542
B,4,B4,416,i,1,FALSE,FALSE,NA,blue,32,control,NA,NA,NA,155.675,144,2.888888888888889,32,1.0442477876106195,1.8446411012782693,0.011849308503473707
C,1,C1,676,i,1,FALSE,FALSE,NA,tweed,33,selected,NA,NA,NA,203.482,145,4.662068965517242,33,1.0442477876106195,3.617821177906622,0.01777956368576396
C,2,C2,531,i,1,FALSE,FALSE,NA,blue,34,selected,NA,NA,NA,127.102,139,3.820143884892086,34,1.0442477876106195,2.775896097281467,0.02183990887068234
C,4,C4,312,i,1,FALSE,FALSE,NA,blue,36,control,NA,NA,NA,99.244,125,2.496,36,1.0442477876106195,1.4517522123893805,0.014628110640334735
A,1,A1,812,i,1.5,FALSE,FALSE,NA,tweed,25,selected,NA,NA,NA,237.964,174,4.666666666666667,25,1.0707964601769913,3.5958702064896757,0.015110984041660402
A,2,A2,739,i,1.5,FALSE,FALSE,NA,blue,26,selected,NA,NA,NA,167.012,142,5.204225352112676,26,1.0707964601769913,4.133428891935685,0.024749292816897497
A,3,A3,598,i,1.5,FALSE,FALSE,NA,tweed,27,control,NA,NA,NA,174.02,142,4.211267605633803,27,1.0707964601769913,3.1404711454568117,0.018046610420967772
A,4,A4,982,i,1.5,FALSE,FALSE,NA,blue,28,control,NA,NA,NA,198.336,152,6.4605263157894735,28,1.0707964601769913,5.389729855612482,0.02717474314099549
B,1,B1,552,i,1.5,FALSE,FALSE,NA,tweed,29,selected,NA,NA,NA,120.558,135,4.088888888888889,29,1.0707964601769913,3.0180924287118973,0.02503436046311234
B,2,B2,627,i,1.5,FALSE,FALSE,NA,blue,30,selected,NA,NA,NA,163.224,135,4.644444444444445,30,1.0707964601769913,3.5736479842674536,0.02189413311931734
B,3,B3,424,i,1.5,FALSE,FALSE,NA,tweed,31,control,NA,NA,NA,149.261,133,3.18796992481203,31,1.0707964601769913,2.1171734646350386,0.014184371434165916
B,4,B4,547,i,1.5,FALSE,FALSE,NA,blue,32,control,NA,NA,NA,155.675,144,3.798611111111111,32,1.0707964601769913,2.72781465093412,0.01752249655329449
C,1,C1,854,i,1.5,FALSE,FALSE,NA,tweed,33,selected,NA,NA,NA,203.482,145,5.889655172413793,33,1.0707964601769913,4.818858712236802,0.02368199011331126
C,2,C2,743,i,1.5,FALSE,FALSE,NA,blue,34,selected,NA,NA,NA,127.102,139,5.345323741007194,34,1.0707964601769913,4.274527280830203,0.03363068465350823
C,4,C4,409,i,1.5,FALSE,FALSE,NA,blue,36,control,NA,NA,NA,99.244,125,3.272,36,1.0707964601769913,2.2012035398230085,0.022179714036344854
A,1,A1,953,i,2,FALSE,FALSE,NA,tweed,25,selected,NA,NA,NA,237.964,174,5.477011494252873,25,1.0973451327433628,4.379666361509511,0.01840474341290914
A,2,A2,940,i,2,FALSE,FALSE,NA,blue,26,selected,NA,NA,NA,167.012,142,6.619718309859155,26,1.0973451327433628,5.522373177115792,0.03306572687660642
A,3,A3,709,i,2,FALSE,FALSE,NA,tweed,27,control,NA,NA,NA,174.02,142,4.992957746478873,27,1.0973451327433628,3.8956126137355103,0.022386005135820654
A,4,A4,1254,i,2,FALSE,FALSE,NA,blue,28,control,NA,NA,NA,198.336,152,8.25,28,1.0973451327433628,7.152654867256637,0.03606332116840431
B,1,B1,672,i,2,FALSE,FALSE,NA,tweed,29,selected,NA,NA,NA,120.558,135,4.977777777777778,29,1.0973451327433628,3.880432645034415,0.03218726791282549
B,2,B2,805,i,2,FALSE,FALSE,NA,blue,30,selected,NA,NA,NA,163.224,135,5.962962962962963,30,1.0973451327433628,4.8656178302196,0.029809451001198355
B,3,B3,510,i,2,FALSE,FALSE,NA,tweed,31,control,NA,NA,NA,149.261,133,3.8345864661654137,31,1.0973451327433628,2.737241333422051,0.01833862384294659
B,4,B4,638,i,2,FALSE,FALSE,NA,blue,32,control,NA,NA,NA,155.675,144,4.430555555555555,32,1.0973451327433628,3.3332104228121926,0.021411340438812862
C,1,C1,1013,i,2,FALSE,FALSE,NA,tweed,33,selected,NA,NA,NA,203.482,145,6.9862068965517246,33,1.0973451327433628,5.888861763808362,0.02894045548897869
C,2,C2,852,i,2,FALSE,FALSE,NA,blue,34,selected,NA,NA,NA,127.102,139,6.129496402877698,34,1.0973451327433628,5.032151270134335,0.03959144049766593
C,4,C4,453,i,2,FALSE,FALSE,NA,blue,36,control,NA,NA,NA,99.244,125,3.624,36,1.0973451327433628,2.5266548672566373,0.025459018855111013
A,1,A1,1064,i,2.5,FALSE,FALSE,NA,tweed,25,selected,NA,NA,NA,237.964,174,6.114942528735632,25,1.1327433628318584,4.982199165903774,0.020936776848194574
A,2,A2,1051,i,2.5,FALSE,FALSE,NA,blue,26,selected,NA,NA,NA,167.012,142,7.401408450704225,26,1.1327433628318584,6.268665087872367,0.037534219624172915
A,3,A3,782,i,2.5,FALSE,FALSE,NA,tweed,27,control,NA,NA,NA,174.02,142,5.507042253521127,27,1.1327433628318584,4.374298890689269,0.02513675951436196
A,4,A4,1523,i,2.5,FALSE,FALSE,NA,blue,28,control,NA,NA,NA,198.336,152,10.019736842105264,28,1.1327433628318584,8.886993479273405,0.04480776802634622
B,1,B1,739,i,2.5,FALSE,FALSE,NA,tweed,29,selected,NA,NA,NA,120.558,135,5.474074074074074,29,1.1327433628318584,4.3413307112422155,0.03601030799484244
B,2,B2,879,i,2.5,FALSE,FALSE,NA,blue,30,selected,NA,NA,NA,163.224,135,6.511111111111111,30,1.1327433628318584,5.378367748279253,0.032950839020482604
B,3,B3,562,i,2.5,FALSE,FALSE,NA,tweed,31,control,NA,NA,NA,149.261,133,4.225563909774436,31,1.1327433628318584,3.092820546942578,0.020720888557242537
B,4,B4,705,i,2.5,FALSE,FALSE,NA,blue,32,control,NA,NA,NA,155.675,144,4.895833333333333,32,1.1327433628318584,3.7630899705014746,0.02417273146299325
C,1,C1,1133,i,2.5,FALSE,FALSE,NA,tweed,33,selected,NA,NA,NA,203.482,145,7.813793103448276,33,1.1327433628318584,6.681049740616418,0.03283361545795902
C,2,C2,981,i,2.5,FALSE,FALSE,NA,blue,34,selected,NA,NA,NA,127.102,139,7.057553956834532,34,1.1327433628318584,5.924810594002674,0.046614613412870556
C,4,C4,512,i,2.5,FALSE,FALSE,NA,blue,36,control,NA,NA,NA,99.244,125,4.096,36,1.1327433628318584,2.9632566371681417,0.029858295082505155
A,1,A1,1155,i,3,FALSE,FALSE,NA,tweed,25,selected,NA,NA,NA,237.964,174,6.637931034482759,25,1.1592920353982301,5.478638999084529,0.023022974059456594
A,2,A2,1142,i,3,FALSE,FALSE,NA,blue,26,selected,NA,NA,NA,167.012,142,8.04225352112676,26,1.1592920353982301,6.88296148572853,0.04121237686949758
A,3,A3,850,i,3,FALSE,FALSE,NA,tweed,27,control,NA,NA,NA,174.02,142,5.985915492957746,27,1.1592920353982301,4.826623457559516,0.02773602722422432
A,4,A4,1796,i,3,FALSE,FALSE,NA,blue,28,control,NA,NA,NA,198.336,152,11.81578947368421,28,1.1592920353982301,10.65649743828598,0.05372951677096432
B,1,B1,795,i,3,FALSE,FALSE,NA,tweed,29,selected,NA,NA,NA,120.558,135,5.888888888888889,29,1.1592920353982301,4.729596853490659,0.03923088350412796
B,2,B2,969,i,3,FALSE,FALSE,NA,blue,30,selected,NA,NA,NA,163.224,135,7.177777777777778,30,1.1592920353982301,6.018485742379548,0.036872553928218574
B,3,B3,598,i,3,FALSE,FALSE,NA,tweed,31,control,NA,NA,NA,149.261,133,4.496240601503759,31,1.1592920353982301,3.336948566105529,0.02235646663298202
B,4,B4,748,i,3,FALSE,FALSE,NA,blue,32,control,NA,NA,NA,155.675,144,5.194444444444445,32,1.1592920353982301,4.035152409046215,0.025920362351348737
C,1,C1,1245,i,3,FALSE,FALSE,NA,tweed,33,selected,NA,NA,NA,203.482,145,8.586206896551724,33,1.1592920353982301,7.426914861153494,0.03649912454739729
C,2,C2,1079,i,3,FALSE,FALSE,NA,blue,34,selected,NA,NA,NA,127.102,139,7.762589928057554,34,1.1592920353982301,6.603297892659324,0.051952745768432625
C,4,C4,551,i,3,FALSE,FALSE,NA,blue,36,control,NA,NA,NA,99.244,125,4.408,36,1.1592920353982301,3.2487079646017705,0.03273455286568226
A,1,A1,1214,i,3.5,FALSE,FALSE,NA,tweed,25,selected,NA,NA,NA,237.964,174,6.977011494252873,25,1.168141592920354,5.808869901332519,0.024410708768269652
A,2,A2,1202,i,3.5,FALSE,FALSE,NA,blue,26,selected,NA,NA,NA,167.012,142,8.464788732394366,26,1.168141592920354,7.296647139474012,0.04368935848606095
A,3,A3,904,i,3.5,FALSE,FALSE,NA,tweed,27,control,NA,NA,NA,174.02,142,6.366197183098592,27,1.168141592920354,5.198055590178238,0.02987044931719479
A,4,A4,2070,i,3.5,FALSE,FALSE,NA,blue,28,control,NA,NA,NA,198.336,152,13.618421052631579,28,1.168141592920354,12.450279459711226,0.06277367426846979
B,1,B1,858,i,3.5,FALSE,FALSE,NA,tweed,29,selected,NA,NA,NA,120.558,135,6.355555555555555,29,1.168141592920354,5.187413962635201,0.04302836777845685
B,2,B2,1048,i,3.5,FALSE,FALSE,NA,blue,30,selected,NA,NA,NA,163.224,135,7.762962962962963,30,1.168141592920354,6.594821370042609,0.040403502977764356
B,3,B3,633,i,3.5,FALSE,FALSE,NA,tweed,31,control,NA,NA,NA,149.261,133,4.7593984962406015,31,1.168141592920354,3.5912569033202475,0.02406024951809413
B,4,B4,775,i,3.5,FALSE,FALSE,NA,blue,32,control,NA,NA,NA,155.675,144,5.381944444444445,32,1.168141592920354,4.213802851524091,0.027067948299496325
C,1,C1,1320,i,3.5,FALSE,FALSE,NA,tweed,33,selected,NA,NA,NA,203.482,145,9.10344827586207,33,1.168141592920354,7.935306682941715,0.03899758545198944
C,2,C2,1154,i,3.5,FALSE,FALSE,NA,blue,34,selected,NA,NA,NA,127.102,139,8.302158273381295,34,1.168141592920354,7.134016680460941,0.05612828028245771
C,4,C4,581,i,3.5,FALSE,FALSE,NA,blue,36,control,NA,NA,NA,99.244,125,4.648,36,1.168141592920354,3.4798584070796457,0.0350636653810774
A,1,A1,1269,i,4,FALSE,FALSE,NA,tweed,25,selected,NA,NA,NA,237.964,174,7.293103448275862,25,1.176991150442478,6.116112297833384,0.025701838504283776
A,2,A2,1294,i,4,FALSE,FALSE,NA,blue,26,selected,NA,NA,NA,167.012,142,9.112676056338028,26,1.176991150442478,7.93568490589555,0.047515656994081563
A,3,A3,942,i,4,FALSE,FALSE,NA,tweed,27,control,NA,NA,NA,174.02,142,6.633802816901408,27,1.176991150442478,5.45681166645893,0.031357382292029244
A,4,A4,2342,i,4,FALSE,FALSE,NA,blue,28,control,NA,NA,NA,198.336,152,15.407894736842104,28,1.176991150442478,14.230903586399627,0.07175149033155669
B,1,B1,895,i,4,FALSE,FALSE,NA,tweed,29,selected,NA,NA,NA,120.558,135,6.62962962962963,29,1.176991150442478,5.452638479187152,0.04522834220198702
B,2,B2,1106,i,4,FALSE,FALSE,NA,blue,30,selected,NA,NA,NA,163.224,135,8.192592592592593,30,1.176991150442478,7.015601442150115,0.042981433135752804
B,3,B3,657,i,4,FALSE,FALSE,NA,tweed,31,control,NA,NA,NA,149.261,133,4.93984962406015,31,1.176991150442478,3.762858473617672,0.02520992404993717
B,4,B4,809,i,4,FALSE,FALSE,NA,blue,32,control,NA,NA,NA,155.675,144,5.618055555555555,32,1.176991150442478,4.441064405113077,0.028527794476396834
C,1,C1,1380,i,4,FALSE,FALSE,NA,tweed,33,selected,NA,NA,NA,203.482,145,9.517241379310345,33,1.176991150442478,8.340250228867868,0.04098765605246591
C,2,C2,1217,i,4,FALSE,FALSE,NA,blue,34,selected,NA,NA,NA,127.102,139,8.755395683453237,34,1.176991150442478,7.578404533010759,0.0596245891725603
C,4,C4,604,i,4,FALSE,FALSE,NA,blue,36,control,NA,NA,NA,99.244,125,4.832,36,1.176991150442478,3.6550088495575217,0.036828512046647874
A,1,A1,132,j,0,FALSE,FALSE,NA,tweed,37,selected,NA,NA,NA,161.375,132,1,37,1,0,0
A,2,A2,140,j,0,FALSE,FALSE,NA,blue,38,selected,NA,NA,NA,182.952,140,1,38,1,0,0
A,3,A3,130,j,0,FALSE,FALSE,NA,tweed,39,control,NA,NA,NA,141.596,130,1,39,1,0,0
A,4,A4,127,j,0,FALSE,FALSE,NA,blue,40,control,NA,NA,NA,106.443,127,1,40,1,0,0
B,1,B1,132,j,0,FALSE,FALSE,NA,tweed,41,selected,NA,NA,NA,143.817,132,1,41,1,0,0
B,2,B2,123,j,0,FALSE,FALSE,NA,blue,42,selected,NA,NA,NA,111.951,123,1,42,1,0,0
B,3,B3,131,j,0,FALSE,FALSE,NA,tweed,43,control,NA,NA,NA,148.475,131,1,43,1,0,0
B,4,B4,152,j,0,FALSE,FALSE,NA,blue,44,control,NA,NA,NA,234.262,152,1,44,1,0,0
C,1,C1,132,j,0,FALSE,FALSE,NA,tweed,45,selected,NA,NA,NA,154.19,132,1,45,1,0,0
C,2,C2,126,j,0,FALSE,FALSE,NA,blue,46,selected,NA,NA,NA,120.231,126,1,46,1,0,0
C,3,C3,135,j,0,FALSE,FALSE,NA,tweed,47,control,NA,NA,NA,143.45,135,1,47,1,0,0
A,1,A1,361,j,0.5,FALSE,FALSE,NA,tweed,37,selected,NA,NA,NA,161.375,132,2.734848484848485,37,1.0267857142857142,1.7080627705627707,0.010584432350505163
A,2,A2,391,j,0.5,FALSE,FALSE,NA,blue,38,selected,NA,NA,NA,182.952,140,2.7928571428571427,38,1.0267857142857142,1.7660714285714285,0.009653195529818906
A,3,A3,242,j,0.5,FALSE,FALSE,NA,tweed,39,control,NA,NA,NA,141.596,130,1.8615384615384616,39,1.0267857142857142,0.8347527472527474,0.005895313054413594
A,4,A4,260,j,0.5,FALSE,FALSE,NA,blue,40,control,NA,NA,NA,106.443,127,2.047244094488189,40,1.0267857142857142,1.0204583802024747,0.009586899845010707
B,1,B1,282,j,0.5,FALSE,FALSE,NA,tweed,41,selected,NA,NA,NA,143.817,132,2.1363636363636362,41,1.0267857142857142,1.109577922077922,0.00771520697885453
B,2,B2,215,j,0.5,FALSE,FALSE,NA,blue,42,selected,NA,NA,NA,111.951,123,1.7479674796747968,42,1.0267857142857142,0.7211817653890826,0.006441941254558536
B,3,B3,278,j,0.5,FALSE,FALSE,NA,tweed,43,control,NA,NA,NA,148.475,131,2.122137404580153,43,1.0267857142857142,1.0953516902944387,0.0073773476362649516
B,4,B4,345,j,0.5,FALSE,FALSE,NA,blue,44,control,NA,NA,NA,234.262,152,2.2697368421052633,44,1.0267857142857142,1.242951127819549,0.005305816256241085
C,1,C1,274,j,0.5,FALSE,FALSE,NA,tweed,45,selected,NA,NA,NA,154.19,132,2.0757575757575757,45,1.0267857142857142,1.0489718614718615,0.006803112143925426
C,2,C2,256,j,0.5,FALSE,FALSE,NA,blue,46,selected,NA,NA,NA,120.231,126,2.0317460317460316,46,1.0267857142857142,1.0049603174603174,0.00835857904750287
C,3,C3,275,j,0.5,FALSE,FALSE,NA,tweed,47,control,NA,NA,NA,143.45,135,2.037037037037037,47,1.0267857142857142,1.010251322751323,0.007042532748353594
A,1,A1,535,j,1,FALSE,FALSE,NA,tweed,37,selected,NA,NA,NA,161.375,132,4.053030303030303,37,1.0535714285714286,2.999458874458874,0.018586886906019357
A,2,A2,667,j,1,FALSE,FALSE,NA,blue,38,selected,NA,NA,NA,182.952,140,4.764285714285714,38,1.0535714285714286,3.7107142857142854,0.020282447230499177
A,3,A3,404,j,1,FALSE,FALSE,NA,tweed,39,control,NA,NA,NA,141.596,130,3.1076923076923078,39,1.0535714285714286,2.0541208791208794,0.014506913183429471
A,4,A4,404,j,1,FALSE,FALSE,NA,blue,40,control,NA,NA,NA,106.443,127,3.1811023622047245,40,1.0535714285714286,2.127530933633296,0.019987513820855257
B,1,B1,502,j,1,FALSE,FALSE,NA,tweed,41,selected,NA,NA,NA,143.817,132,3.803030303030303,41,1.0535714285714286,2.749458874458875,0.01911775989249445
B,2,B2,341,j,1,FALSE,FALSE,NA,blue,42,selected,NA,NA,NA,111.951,123,2.772357723577236,42,1.0535714285714286,1.7187862950058073,0.015353023153038449
B,3,B3,417,j,1,FALSE,FALSE,NA,tweed,43,control,NA,NA,NA,148.475,131,3.183206106870229,43,1.0535714285714286,2.1296346782988005,0.014343388976587308
B,4,B4,541,j,1,FALSE,FALSE,NA,blue,44,control,NA,NA,NA,234.262,152,3.5592105263157894,44,1.0535714285714286,2.5056390977443606,0.010695883659084105
C,1,C1,451,j,1,FALSE,FALSE,NA,tweed,45,selected,NA,NA,NA,154.19,132,3.4166666666666665,45,1.0535714285714286,2.363095238095238,0.0153258657376953
C,2,C2,376,j,1,FALSE,FALSE,NA,blue,46,selected,NA,NA,NA,120.231,126,2.984126984126984,46,1.0535714285714286,1.9305555555555556,0.016057053135676787
C,3,C3,388,j,1,FALSE,FALSE,NA,tweed,47,control,NA,NA,NA,143.45,135,2.8740740740740742,47,1.0535714285714286,1.8205026455026456,0.012690851484856366
A,1,A1,623,j,1.5,FALSE,FALSE,NA,tweed,37,selected,NA,NA,NA,161.375,132,4.71969696969697,37,1.0803571428571428,3.639339826839827,0.022552067091184055
A,2,A2,808,j,1.5,FALSE,FALSE,NA,blue,38,selected,NA,NA,NA,182.952,140,5.771428571428571,38,1.0803571428571428,4.691071428571428,0.025640995608528075
A,3,A3,484,j,1.5,FALSE,FALSE,NA,tweed,39,control,NA,NA,NA,141.596,130,3.723076923076923,39,1.0803571428571428,2.6427197802197804,0.018663802510097603
